timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
411680,-0.0151,0.1962,1.0422,-5.0612,0.0651,2.6395,left_tilt
411732,-0.0338,0.1948,1.0348,-4.9017,0.5411,1.8861,left_tilt
411784,-0.0443,0.1889,1.0319,-4.7650,1.1097,1.9918,left_tilt
411836,-0.0533,0.1859,1.0346,-4.3915,1.3355,1.5054,left_tilt
411888,-0.0650,0.1831,1.0354,-3.9125,1.2155,1.0552,left_tilt
411940,-0.0623,0.1794,1.0385,-3.1995,1.2507,0.8202,left_tilt
411992,-0.0812,0.1772,1.0399,-2.4460,1.1140,0.5895,left_tilt
412044,-0.0855,0.1752,1.0410,-1.9195,1.2214,0.1393,left_tilt
412096,-0.0821,0.1753,1.0445,-1.7181,1.5501,0.3012,left_tilt
412148,-0.0910,0.1789,1.0478,-1.7784,1.4421,0.6919,left_tilt
412200,-0.0986,0.1783,1.0473,-2.3488,2.3511,0.6028,left_tilt
412252,-0.0869,0.1777,1.0419,-1.6799,1.7363,0.1438,left_tilt
412304,-0.0644,0.1785,1.0409,-1.4898,1.3926,-0.1379,left_tilt
412356,-0.0409,0.1735,1.0356,-1.3255,0.8382,0.0154,left_tilt
412408,-0.0460,0.1744,1.0336,-1.1895,0.5596,0.0174,left_tilt
412460,-0.0481,0.1711,1.0371,-1.2532,0.4878,-0.1673,left_tilt
412512,-0.0634,0.1730,1.0313,-0.8767,0.2655,-0.9074,left_tilt
412564,-0.0811,0.1763,1.0354,-0.8961,0.3885,-1.0094,left_tilt
412616,-0.0698,0.1755,1.0420,-1.0261,0.5082,-0.7597,left_tilt
412668,-0.0834,0.1738,1.0433,-1.2706,0.8467,-0.2744,left_tilt
412720,-0.0953,0.1708,1.0489,-1.4082,0.9206,-0.0496,left_tilt
412772,-0.0989,0.1692,1.0494,-1.2388,0.8453,0.0433,left_tilt
412824,-0.1181,0.1692,1.0480,-1.1019,0.7149,0.2443,left_tilt
412876,-0.1092,0.1652,1.0429,-1.1098,0.8350,0.1410,left_tilt
412928,-0.1147,0.1633,1.0502,-0.9208,0.7463,1.0507,left_tilt
412980,-0.1138,0.1632,1.0550,-0.7802,0.7960,1.0197,left_tilt
413032,-0.1014,0.1658,1.0596,-1.1777,0.9930,1.2407,left_tilt
413084,-0.0646,0.1839,1.0596,-3.0407,1.0147,-2.2085,left_tilt
413136,-0.0473,0.1934,1.0529,-7.1311,2.6229,-4.7617,left_tilt
413188,-0.0368,0.1799,1.0531,-13.1943,6.3019,-4.1799,left_tilt
413240,-0.0149,0.1668,1.0461,-13.0433,5.8725,-3.6442,left_tilt
413292,-0.0061,0.1550,1.0424,-12.8783,6.1611,-2.3728,left_tilt
413344,-0.0149,0.1510,1.0364,-10.6119,4.4911,-2.9192,left_tilt
413396,-0.0335,0.1484,1.0325,-9.5255,4.1567,-2.5745,left_tilt
413448,-0.0385,0.1458,1.0260,-7.8701,3.8648,-0.7874,left_tilt
413500,-0.0428,0.1389,1.0251,-6.7335,3.3808,-0.8401,left_tilt
413552,-0.0507,0.1265,1.0272,-5.5587,2.9555,0.3498,left_tilt
413604,-0.0425,0.1176,1.0336,-4.6997,3.0275,1.4452,left_tilt
413656,-0.0592,0.1157,1.0344,-3.1698,2.0423,0.8422,left_tilt
413708,-0.0859,0.1154,1.0306,-2.5565,1.4939,-0.2448,left_tilt
413760,-0.1170,0.1140,1.0328,-1.8919,0.7726,-0.4626,left_tilt
413812,-0.1009,0.1161,1.0356,-1.6334,0.4125,-0.9421,left_tilt
413864,-0.1096,0.1213,1.0353,-2.2206,-0.0741,-3.0280,left_tilt
413916,-0.1067,0.1203,1.0368,-1.8109,-0.5428,-2.8310,left_tilt
413968,-0.0977,0.1213,1.0346,-2.3564,0.4227,-1.9605,left_tilt
414020,-0.0984,0.1208,1.0353,-2.1013,0.2867,-1.6626,left_tilt
414072,-0.1034,0.1258,1.0362,-2.7933,0.5673,-2.3708,left_tilt
414124,-0.1187,0.1222,1.0306,-3.0065,0.6650,-2.0686,left_tilt
414176,-0.1011,0.1239,1.0296,-4.6915,1.2729,-1.6941,left_tilt
414228,-0.1118,0.1126,1.0334,-6.6426,3.0875,-1.1411,left_tilt
414280,-0.1492,0.1186,1.0370,-7.4676,2.9208,-1.4345,left_tilt
414332,-0.1420,0.0994,1.0381,-6.2284,2.1860,-0.3990,left_tilt
414384,-0.1372,0.1015,1.0348,-4.8278,1.7416,-0.7508,left_tilt
414436,-0.1323,0.0978,1.0292,-3.9486,1.3648,0.2549,left_tilt
414488,-0.1360,0.0965,1.0363,-3.6743,1.6205,1.0074,left_tilt
414540,-0.1349,0.0939,1.0396,-3.0090,1.2175,1.2355,left_tilt
414592,-0.1068,0.0957,1.0365,-2.7179,0.9103,0.8530,left_tilt
414644,-0.0877,0.0975,1.0359,-1.8561,0.8417,0.3149,left_tilt
414696,-0.0720,0.1010,1.0335,-1.6399,0.3838,-0.3094,left_tilt
414748,-0.0709,0.1003,1.0339,-1.1983,0.0540,-0.5997,left_tilt
414800,-0.0669,0.1022,1.0243,-1.0419,-0.2052,-0.7495,left_tilt
414852,-0.0525,0.0994,1.0250,-0.5397,-0.1911,-1.0296,left_tilt
414904,-0.0765,0.0979,1.0251,-0.3823,-0.1769,-1.2217,left_tilt
414956,-0.0789,0.0947,1.0257,-0.2090,-0.6311,-1.5585,left_tilt
415008,-0.0859,0.0946,1.0232,0.1419,-0.4327,-1.2692,left_tilt
415060,-0.0825,0.0972,1.0293,0.5234,-0.8418,-2.2668,left_tilt
415112,-0.0890,0.0971,1.0311,0.2071,-0.5921,-2.0190,left_tilt
415164,-0.0872,0.0940,1.0302,-0.0489,0.1543,-0.4636,left_tilt
415216,-0.0903,0.0912,1.0271,-0.4064,0.7865,0.6205,left_tilt
415268,-0.1077,0.0900,1.0269,-0.3320,0.6755,0.4434,left_tilt
415320,-0.1170,0.0911,1.0253,-0.0924,0.1943,-0.1287,left_tilt
415372,-0.0995,0.0886,1.0244,0.1145,0.0444,-0.1483,left_tilt
415424,-0.0847,0.0948,1.0253,0.2175,0.1658,-0.5929,left_tilt
415476,-0.0627,0.1014,1.0346,-0.4360,0.7850,0.0269,left_tilt
415528,-0.0563,0.1093,1.0357,-0.6230,0.6514,0.1350,left_tilt
415580,-0.0590,0.1029,1.0360,-1.2840,0.9628,1.0566,left_tilt
415632,-0.0397,0.1003,1.0360,-1.9181,1.3524,1.4168,left_tilt
415684,-0.0441,0.0908,1.0371,-2.0285,1.4060,1.4286,left_tilt
415736,-0.0439,0.0953,1.0437,-0.9641,0.8108,0.4640,left_tilt
415788,-0.0192,0.0922,1.0469,-1.1034,1.2338,0.6220,left_tilt
415840,-0.0078,0.0925,1.0464,-1.3889,1.7326,0.9729,left_tilt
415892,-0.0167,0.0908,1.0477,-0.9837,0.9316,-0.0074,left_tilt
415944,-0.0275,0.0925,1.0412,-0.7039,0.1992,-0.5047,left_tilt
415996,-0.0272,0.0873,1.0365,-0.3731,0.0972,-0.0948,left_tilt
416048,-0.0265,0.0852,1.0367,-0.4902,0.8370,1.0773,left_tilt
416100,-0.0201,0.0815,1.0402,-0.1670,1.1815,0.7707,left_tilt
416152,-0.0273,0.0824,1.0379,0.3205,0.9167,0.1453,left_tilt
416204,-0.0257,0.0864,1.0369,0.6632,0.7949,-0.1092,left_tilt
416256,-0.0537,0.0898,1.0300,0.6625,0.6547,0.0002,left_tilt
416308,-0.0448,0.0903,1.0340,0.4146,0.9563,0.2357,left_tilt
